Date,Close,High,Low,Open,Volume
2005-01-18,5.064338684082031,5.0921565141435625,4.934189914313215,4.99156480997067,526377096
2005-01-19,4.9004106521606445,5.0991103562455855,4.885757535734194,5.0829650469345475,449857692
2005-01-20,4.816461086273193,4.874331955885332,4.768773380860271,4.78119175835655,359703936
2005-01-21,4.6763787269592285,4.852227028258594,4.672404751374716,4.831860225914957,369965664
2005-01-24,4.488607883453369,4.702457149063646,4.478673182484954,4.686561248905151,560347092
2005-01-25,4.399193286895752,4.526361450635113,4.378578969105456,4.518909477451634,425941632
2005-01-26,4.700222492218018,4.704444929933788,4.449613099627081,4.452593699574843,491823684
2005-01-27,4.67141056060791,4.69078303746745,4.5998790125693105,4.688299835579484,264830904
2005-01-28,4.727543354034424,4.835834067393991,4.628193967176716,4.719595403085807,487839672
2005-01-31,4.858684062957764,4.87706458685942,4.761819298305323,4.810748368407299,383484132
2005-02-01,4.766289234161377,4.884515122197388,4.734746839263986,4.827886090310381,752806440
2005-02-02,5.115502834320068,5.384739800691579,5.0583778221898,5.353693382392771,1310660028
2005-02-03,5.237205982208252,5.299548224333244,5.111777057881576,5.1162479576937265,519004476
2005-02-04,5.075762748718262,5.159961617849604,5.032049019767687,5.1281698149764585,592179228
2005-02-07,4.868867874145508,5.1264308770681835,4.855952572986513,5.098117072654874,517897584
2005-02-08,4.933692932128906,4.967968879867158,4.8316109486812975,4.891965958899581,458740800
2005-02-09,4.758341312408447,5.007211940768199,4.705686255651638,4.986348687828534,686173140
2005-02-10,4.66892671585083,4.773988831759605,4.60112114938748,4.768027632404721,758548692
2005-02-11,4.654521942138672,4.776721332327745,4.621487354253844,4.6361418915715955,524115360
2005-02-14,4.793362617492676,4.795597830788489,4.495562921030645,4.541511864263857,1540945512
2005-02-15,4.848997592926025,4.963497478259646,4.7955971574358625,4.80851245751586,1030280688
2005-02-16,4.927980422973633,4.950830424839797,4.8258984348097265,4.835833609184781,660630708
2005-02-17,4.915313243865967,4.96126265754174,4.888240803990913,4.913575428342206,416159424
2005-02-18,4.916555881500244,4.938660972153149,4.8845151422824875,4.930465032272893,339096564
2005-02-22,4.7531256675720215,4.940150491944555,4.728785365124033,4.880540863610739,538808652
2005-02-23,4.817206859588623,4.830370624748223,4.685816723692006,4.801062021024732,622816560
2005-02-24,4.691529273986816,4.715373127653079,4.526112125073433,4.554427352036485,1031539428
2005-02-25,4.616519927978516,4.7171116236380755,4.607578601673665,4.6979861867761885,398541060
2005-02-28,4.669175148010254,4.715870425287388,4.616023639443887,4.619749626025043,312423264
2005-03-01,4.621239185333252,4.712888606090326,4.520399976281217,4.701464077846409,372075552
2005-03-02,4.599381923675537,4.661226764174005,4.5790160700416385,4.61850641291277,291128580
2005-03-03,4.644834995269775,4.663214098389009,4.577773393850988,4.622977894755839,304039656
2005-03-04,4.617265224456787,4.650795789022217,4.596649961330886,4.637135101002723,270693036
2005-03-07,4.689541339874268,4.709162750767788,4.645330221619304,4.663958730437217,346349304
2005-03-08,4.599879264831543,4.715372531911188,4.594166527718243,4.696744494009059,321522156
2005-03-09,4.504255294799805,4.586218952222892,4.474699651140397,4.575290401464969,453961584
2005-03-10,4.47022819519043,4.500530171414195,4.406147191775884,4.4958108094646825,437981580
2005-03-11,4.416082382202148,4.494320051954008,4.399938491770639,4.481653685762963,320810868
2005-03-14,4.346289157867432,4.430984470070185,4.286183555330084,4.4292461813831485,445418136
2005-03-15,4.4362006187438965,4.470725028163521,4.32691654677746,4.353988984288636,416467116
2005-03-16,4.361440181732178,4.436201275124445,4.3467870642186535,4.388762031973545,283967748
2005-03-17,4.453090667724609,4.46178305892471,4.366407645750329,4.399442234444695,330093576
2005-03-18,4.471718788146973,4.480660114031313,4.428749500985447,4.441168350957973,283316400
2005-03-21,4.492582321166992,4.524622113698818,4.402422723591504,4.452593631214715,299048652
2005-03-22,4.435952663421631,4.518909702701235,4.417325569102534,4.500033199639381,225042732
2005-03-23,4.445390224456787,4.476685570974194,4.420304538768616,4.420304538768616,193606200
2005-03-24,4.452097415924072,4.492085161472046,4.450855104847979,4.488111185812635,148059792
2005-03-28,4.5059943199157715,4.58994520658573,4.494320381873244,4.512452444476048,349170480
2005-03-29,4.46004581451416,4.55219265056714,4.422789256551906,4.496804974734734,258661080
2005-03-30,4.481902122497559,4.506739350127796,4.460789461500007,4.4866214844367125,249194556
2005-03-31,4.483392715454102,4.505249346991284,4.412109135881673,4.4198090989657075,270473256
2005-04-01,4.471718788146973,4.543994781781146,4.470476003953236,4.5144391398607056,247032720
2005-04-04,4.602115631103516,4.602861017832701,4.46675245456062,4.469483646188638,322732944
2005-04-05,4.683581352233887,4.7255563219954695,4.658744122823927,4.662718098459974,349118532
2005-04-06,4.699725151062012,4.710405238876655,4.658991550751543,4.700222075429689,209893896
2005-04-07,4.812487602233887,4.833847308360832,4.685320374814152,4.688797426215891,387300312
2005-04-08,4.770015239715576,4.845768762562075,4.755112713392765,4.81074836995401,204459336
2005-04-11,4.799323081970215,4.838317443878091,4.776720597227715,4.795845084935674,216203580
2005-04-12,4.817454814910889,4.828879343313411,4.704444742945751,4.79361096279921,292491216
2005-04-13,4.791871547698975,4.826395960114263,4.712392516902386,4.805284246427716,261969768
2005-04-14,4.755112171173096,4.827389107977208,4.721581609085555,4.8003166693935,245861892
2005-04-15,4.594912052154541,4.727543061293063,4.58646670406025,4.721581861820063,462632904
2005-04-18,4.643840789794922,4.6664432751417975,4.557407189660052,4.584479627771877,261749988
2005-04-19,4.753870964050293,4.768773015905372,4.670168077258604,4.702457276061846,336862800
2005-04-20,4.920281410217285,4.979891994697906,4.865888532524686,4.932203337808855,617441940
2005-04-21,5.072286605834961,5.091659086637166,4.950583185924518,4.977904564649081,709365924
2005-04-22,5.3601508140563965,5.563568930871952,5.321652900663229,5.536247082986365,1326875796
2005-04-25,5.551895618438721,5.581948660641699,5.40262236321195,5.410074336417961,792806400
2005-04-26,5.43317174911499,5.5138935554984405,5.421746749097971,5.469682908607679,690189120
2005-04-27,5.458754539489746,5.48533052627954,5.383249016198781,5.4142954289740866,410181408
2005-04-28,5.450559139251709,5.515881506183353,5.407341388785631,5.4518005036936374,346964688
2005-04-29,5.464219570159912,5.520103210699455,5.410073745105042,5.511657862844336,366441192
2005-05-02,5.521097183227539,5.556117576512238,5.469435501136792,5.51513645654005,390305304
2005-05-03,5.617961406707764,5.666642480017278,5.497004346554043,5.510168108588051,710496792
2005-05-04,5.6753363609313965,5.709612311203833,5.638081230721577,5.6437930214545835,482856660
2005-05-05,5.637584209442139,5.678317339727841,5.610263778797737,5.678317339727841,300083616
2005-05-06,5.66341495513916,5.693965395194769,5.6249170371994275,5.672853679543434,270285444
2005-05-09,5.61374044418335,5.675336828349369,5.599085906556858,5.662918923851339,221250528
2005-05-10,5.6579508781433105,5.6579508781433105,5.5814515035348675,5.600079067887102,253578168
2005-05-11,5.744632720947266,5.761770459510803,5.661179714558781,5.687010316867348,458692848
2005-05-12,5.6808013916015625,5.767980861584234,5.667886089849068,5.732711060810885,357570072
2005-05-13,5.693716526031494,5.739665467412942,5.646029295828395,5.6922262261405665,296323380
2005-05-16,5.738671779632568,5.7528289179340355,5.677075402640162,5.704644765968826,227028744
2005-05-17,5.7903337478637695,5.798281698409883,5.7175603552547525,5.726502154565117,312043644
2005-05-18,5.940103530883789,5.960221871337924,5.800021007609701,5.802256221017485,491987520
2005-05-19,5.94059944152832,5.990025907046374,5.91799790076973,5.969411590561614,388271340
2005-05-20,6.0009541511535645,6.002444924228848,5.9522730746955235,5.991018976814068,326213460
2005-05-23,6.3447041511535645,6.4105229702008515,6.028275948810623,6.039452488308165,854676468
2005-05-24,6.358364105224609,6.592829605966868,6.296271270530386,6.3822079581960915,1160562276
2005-05-25,6.477832317352295,6.482054755060191,6.224987711902793,6.277146791107302,721593684
2005-05-26,6.437843322753906,6.551102802378106,6.415490244027321,6.481557997739,541322136
2005-05-27,6.606739044189453,6.607980408745534,6.439086679482215,6.469139249316638,486876636
2005-05-31,6.886655807495117,6.91472162492104,6.690440234889343,6.691930061597213,888582528
2005-06-01,7.1531596183776855,7.2746145607782955,7.004632709401555,7.0339403623939205,1406260332
2005-06-02,7.150676727294922,7.197370582973397,7.06871259787634,7.171290570964217,718245036
2005-06-03,6.960919380187988,7.185448755163901,6.890132262587348,7.123106986079258,750540708
2005-06-06,7.226181507110596,7.295974298997729,6.999913381823044,7.013822058458412,900134964
2005-06-07,7.280326843261719,7.441025097399952,7.210286058059198,7.379180252075113,971947080
2005-06-08,6.943531513214111,7.282064752963373,6.904785141140757,7.273620352419775,1027007964
2005-06-09,7.111185073852539,7.165578892191346,6.968369947149692,7.071693308447175,656986356
2005-06-10,7.016554832458496,7.13527669414908,6.954957978502783,7.128074130106852,507356136
2005-06-13,7.022764205932617,7.058529984676151,6.868027153649297,6.949990810706897,511615872
2005-06-14,6.913479804992676,6.985259353075767,6.898577751784788,6.919441004884906,403272324
2005-06-15,6.8253068923950195,6.887399726694295,6.642255085311681,6.8302747166784865,834488676
2005-06-16,6.890878200531006,6.912237906054661,6.782339017584789,6.811894663556866,497997504
2005-06-17,6.961912155151367,6.961912155151367,6.852627130453682,6.929623430122139,416958624
2005-06-20,7.120871543884277,7.14496338460913,6.7490556813510265,6.857346863192461,840147012
2005-06-21,7.149185657501221,7.210285585472974,7.077902092693303,7.154898394756047,604686708
2005-06-22,7.18544864654541,7.260456780855523,7.16980120727595,7.194638435001823,418541040
2005-06-23,7.195631980895996,7.322302744493597,7.115904482740885,7.153160088581115,561693744
2005-06-24,7.382906436920166,7.401533530482406,7.19240359828617,7.225188778461584,710137152
2005-06-27,7.553040981292725,7.562230769566593,7.298707036144148,7.423887021074609,711403884
2005-06-28,7.50088357925415,7.6809538377470075,7.50088357925415,7.607187540121945,760698540
2005-06-29,7.270391941070557,7.559995691108519,7.256234801750116,7.513301362330982,731216052
2005-06-30,7.305909633636475,7.4246324416877485,7.228665340734411,7.310628995521691,603172224
2005-07-01,7.233880996704102,7.357818660443937,7.1834611598251845,7.328013611616202,368734896
2005-07-05,7.344655513763428,7.35136209991018,7.208546978300328,7.254993317375089,299460240
2005-07-06,7.240586757659912,7.391597818537869,7.237110180018745,7.384147265610439,319691988
2005-07-07,7.340433120727539,7.346890297782142,7.1658266802367265,7.187683306439655,426457116
2005-07-08,7.357571601867676,7.389114943361634,7.303426718615498,7.35806852627344,298005696
2005-07-11,7.286039352416992,7.366760218493882,7.228168488133717,7.361792867952774,335276388
2005-07-12,7.247045993804932,7.312118957489695,7.22593427781417,7.287033739123665,234361404
2005-07-13,7.422893524169922,7.432331301220098,7.25499318932778,7.265175879680381,457058484
2005-07-14,7.473312854766846,7.618859154952788,7.452946055666562,7.583838766900673,426281292
2005-07-15,7.4807634353637695,7.535654641431794,7.445742576133458,7.48200574614472,337198464
2005-07-18,7.439783096313477,7.498399351493311,7.395323980533022,7.4512085713211595,248063688
2005-07-19,7.697097301483154,7.708274786364989,7.495915351664658,7.503365903976231,504351144
2005-07-20,7.7492570877075195,7.76440760334611,7.4959165002754595,7.589552678410656,571843584
2005-07-21,7.797441005706787,7.893313340776411,7.729634960949877,7.800173143403659,790784424
2005-07-22,7.5108184814453125,7.680954042548961,7.360055873570012,7.609422483036276,934536528
2005-07-25,7.348134517669678,7.532924157464931,7.326028478447129,7.510570129277437,385965648
2005-07-26,7.3540940284729,7.401532795184513,7.254744648976747,7.327270050954918,392283324
2005-07-27,7.374958038330078,7.407245818865396,7.262443944755568,7.3950759039312715,288427284
2005-07-28,7.289765357971191,7.386880001832967,7.284300609440849,7.386880001832967,236786976
2005-07-29,7.147199630737305,7.273373483027905,7.128075138056886,7.25598775268621,334197468
2005-08-01,7.242823600769043,7.264928692490395,7.155644598437567,7.156140576345505,226269504
2005-08-02,7.431089878082275,7.439285817911408,7.230652343713771,7.242574270046817,291316392
2005-08-03,7.3841471672058105,7.444254193343821,7.341923266248319,7.401532894747863,236986776
2005-08-04,7.3948283195495605,7.426370715225947,7.3332314618793095,7.340682015302968,209250540
2005-08-05,7.261201858520508,7.414200140255724,7.235371256367274,7.389114451400203,237350412
2005-08-08,7.233880996704102,7.343165544724092,7.215004497330621,7.292247836979686,179092728
2005-08-09,7.241829872131348,7.269398764939206,7.165827413842637,7.25151563870484,230940828
2005-08-10,7.095536708831787,7.260705850930682,7.0756668329255685,7.235123237807268,274884840
2005-08-11,7.055051803588867,7.117890968531853,6.969860506454366,7.1007527563139545,300295404
2005-08-12,7.1958794593811035,7.207801384917443,6.995193949483381,7.03791430097059,263172564
2005-08-15,7.053811073303223,7.271635295019073,7.0480978621223,7.197867573019274,326661012
2005-08-16,7.094791412353516,7.14794386349646,7.037417943574331,7.075666922760454,284083632
2005-08-17,7.081131935119629,7.117642153608887,7.053810558594795,7.0913150991363425,155176668
2005-08-18,6.954212665557861,6.966879978206232,6.830274516276384,6.8528765306775234,474437088
2005-08-19,6.954461097717285,6.990474864676852,6.945022373874799,6.979050336319571,221494284
2005-08-22,6.805685043334961,6.990972051912549,6.789292691354807,6.985258841383218,272247480
2005-08-23,6.944028854370117,6.948003776146553,6.808417244622256,6.859085547423631,232635132
2005-08-24,7.0182929039001465,7.0724387335942165,6.8662884610167465,6.8941062892099785,343380276
2005-08-25,7.018790245056152,7.053810637272242,6.953715865066197,7.017796396254107,174888936
2005-08-26,7.043379306793213,7.079145084709964,7.020528830364403,7.040894684850682,150061788
2005-08-29,7.16433572769165,7.180977014050707,7.010096090723609,7.010096090723609,235883880
2005-08-30,7.135029315948486,7.1906649750688,7.100504899636309,7.138009916002415,191488320
2005-08-31,7.103484630584717,7.165578406645207,7.062751503456349,7.158872293975036,201158640
2005-09-01,7.10969352722168,7.140740887239557,7.078647113726371,7.1012491261302815,109574316
2005-09-02,7.16433572769165,7.202585650795812,7.11441281513704,7.1161515770766695,137242620
2005-09-06,7.1310553550720215,7.187684389907188,7.123355392706525,7.177997676342531,168323508
2005-09-07,7.323791980743408,7.339439892383149,7.085601934508119,7.100752448521035,299680020
2005-09-08,7.33670711517334,7.433324354000948,7.286287277145905,7.3227984391285075,264267468
2005-09-09,7.4286065101623535,7.428854499097258,7.365767344536971,7.38364999700702,175444380
2005-09-12,7.693123817443848,7.73485032053254,7.476045953941936,7.49467304580143,415044540
2005-09-13,7.741308689117432,7.836932086139517,7.6044547655548325,7.674744483907109,411584004
2005-09-14,7.525721073150635,7.781048884750941,7.458659939738532,7.668038806787101,450580968
2005-09-15,7.51628303527832,7.618861022654975,7.399298971066714,7.43928671929577,618029352
2005-09-16,7.4561767578125,7.562976700622737,7.447979397932428,7.5510547739014795,302888808
2005-09-19,7.545341968536377,7.600233185970365,7.468843057742182,7.47604656871828,230245524
2005-09-20,7.647670745849609,7.731869610650311,7.58110701695356,7.6039570191473835,373665960
2005-09-21,7.746772289276123,7.792970165468985,7.599239227782779,7.66009022070531,404383212
2005-09-22,7.733608722686768,7.928581976277289,7.703804144307897,7.736837311436639,519735744
2005-09-23,7.832710266113281,7.878659208899527,7.7639113196643965,7.77409401049753,339012648
2005-09-26,7.8058857917785645,7.971551394064432,7.763165911185341,7.935536206751856,395380224
2005-09-27,7.797441005706787,7.908463855948758,7.78353185502065,7.822527169382188,274649076
2005-09-28,7.6002326011657715,7.82625179177294,7.590297426454172,7.804394691364207,319576104
2005-09-29,7.690143585205078,7.717464961877133,7.602219675240341,7.617122201310431,224327448
2005-09-30,7.860030651092529,7.885861727740833,7.756459302085095,7.804394995669922,365685948
2005-10-03,7.915170192718506,7.950687981657663,7.768878492494138,7.78974174460401,366045588
2005-10-04,7.724419593811035,7.979747396900302,7.7179614696329315,7.946713755713754,365406228
2005-10-05,7.717216968536377,7.821284768984562,7.64990737569096,7.7663944999953545,332802864
2005-10-06,7.767885208129883,7.810853550562209,7.701816980309836,7.802408202175734,319432248
2005-10-07,7.77384614944458,7.8652475853827495,7.712994206292368,7.818553255229436,270541188
2005-10-10,7.715726375579834,7.819297727310872,7.678469822924897,7.78179413223522,222665112
2005-10-11,7.602716445922852,7.765400982013495,7.571918016953214,7.714733148463726,341362296
2005-10-12,7.4753007888793945,7.629788429064551,7.426370300695812,7.580362909537124,371875752
2005-10-13,7.387624263763428,7.500883749022045,7.219723916677112,7.500883749022045,422285292
2005-10-14,7.355335712432861,7.4569203029507,7.265921036124174,7.448723890577054,340423236
2005-10-17,7.575395107269287,7.580362457819348,7.31609193102769,7.389114255767789,302365332
2005-10-18,7.532675266265869,7.64891392726359,7.519262567003063,7.574401770927071,282828888
2005-10-19,7.667292594909668,7.696353205029298,7.5495641139495,7.550557489417965,280147572
2005-10-20,7.530688285827637,7.72764829814781,7.481261817778797,7.699334018571162,555911532
2005-10-21,8.442218780517578,8.60440637619724,8.270840450298582,8.58875941093774,914780304
2005-10-24,8.6595458984375,8.675690736070248,8.499096103554736,8.528405178849223,376890732
2005-10-25,8.616328239440918,8.628499574258461,8.515737490829082,8.588262896204665,274856868
2005-10-26,8.828191757202148,8.8421009084211,8.598446085968979,8.600681772609276,355943700
2005-10-27,8.769078254699707,8.86917302760046,8.734803722108603,8.857003585565614,205170624
2005-10-28,8.895997047424316,8.915370472597473,8.817759379945189,8.82396951491495,235903860
2005-10-31,9.242974281311035,9.30779971665101,8.92927872946343,8.947409368610977,573142284
2005-11-01,9.422798156738281,9.535063320940777,9.165234186161875,9.236021779201232,653589756
2005-11-02,9.43025016784668,9.562384737063446,9.367908396593863,9.48042060367286,422193384
2005-11-03,9.585978507995605,9.601626419434838,9.472471519138072,9.498055078192694,297638064
2005-11-04,9.697250366210938,9.731028916478701,9.573559745804598,9.686072881409412,352643004
2005-11-07,9.811502456665039,9.872105457212017,9.739970906532488,9.813240272102343,383276340
2005-11-08,9.684086799621582,9.825411144911648,9.651301149244462,9.792128570161067,315584100
2005-11-09,9.417085647583008,9.644098699127534,9.389267346202107,9.603862020267307,418257324
2005-11-10,9.71389102935791,9.72010116432256,9.374364843862539,9.397462835562338,364782852
2005-11-11,9.696503639221191,9.857946297124402,9.65800573095862,9.813736125779082,282273444
2005-11-14,9.859686851501465,9.890732794033164,9.724571691426542,9.739225754910558,312003684
2005-11-15,9.756114959716797,9.86043121383963,9.710166020814764,9.795356839579592,344651004
2005-11-16,9.888994216918945,9.906379943397823,9.788651466729549,9.840561603776647,347460192
2005-11-17,10.02063274383545,10.029574543313686,9.923270584448346,9.979651152641498,368119512
2005-11-18,9.940160751342773,10.046713650132178,9.931218951489669,10.021627012754527,280742976
